file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
18995,Consolidated Income Statement,5104,27,False
18995,Consolidated Statement of Comprehensive,5131,29,False
18995,Consolidated Balance Sheet,5160,53,False
18995,Consolidated Cash Flow Statement,5213,45,False
18995,Consolidated Statement of Changes in Equity,5258,105,False
18995,Notes to the Consolidated Financial,5363,66,False
18995,Parent Company Statement of Changes,5429,1258,False
18995,Company Balance Sheet,6687,352,False
18995,Notes to the Company Financial Statements,7039,140,False
18995,Financial History Group,7179,140,False
18995,Shareholder Information,7319,140,False
18997,Highlights of the year,47,77,True
18997,Who we are and what we do,124,62,False
18997,Chairman’s Statement,186,73,True
18997,Our Business franchise model,259,76,False
18997,Market opportunities,335,98,False
18997,Our strategy and progress,433,67,False
18997,How we measure ourselves,500,77,False
18997,A franchise full of opportunity,577,11,False
18997,Chief Executive’s Statement,588,256,True
18997,How we manage risk,844,106,False
18997,Corporate social responsibility,950,102,False
18997,Board of Directors,1052,93,False
18997,Corporate governance statement,1145,67,False
18997,Directors’ remuneration report,1212,300,False
18997,Report of the independent auditors,1512,5,False
18997,Consolidated statement of,1517,60,False
18997,Consolidated statement of financial position,1577,76,False
18997,Company statement of financial position,1653,32,False
18997,Consolidated statement of changes in equity,1685,31,False
18997,Company statement of changes in equity,1716,28,False
18997,Consolidated statement of cash flows,1744,27,False
18997,Notes to the consolidated statement,1771,3,False
18997,Company statement of cash flows,1774,37,False
18997,Notes to Company statement of cash flows,1811,23,False
18997,Notes to the consolidated financial statements,1834,962,False
18997,Shareholder Information 1,2796,10,False
18998,Highlights of the year,50,84,True
18998,Who we are and what we do,134,134,False
18998,Chairman’s statement,268,135,True
18998,Market opportunities,403,106,False
18998,Our business franchise model,509,79,False
18998,Chief Executive’s statement,588,77,False
18998,Our strategy and progress,665,102,False
18998,How we measure ourselves,767,77,False
18998,Financial Review,844,77,False
18998,How we manage risk,921,97,False
18998,Corporate social responsibility,1018,97,False
18998,Board of Directors,1115,98,False
18998,Corporate governance statement,1213,97,False
18998,Directors’ report,1310,98,False
18998,Directors’ remuneration report,1408,60,False
18998,Report of the independent auditors,1468,135,False
18998,Consolidated statement of,1603,70,False
18998,Consolidated statement of financial position,1673,14,False
18998,Company statement of financial position,1687,70,False
18998,Consolidated statement of changes in equity,1757,33,False
18998,Company statement of changes in equity,1790,34,False
18998,Consolidated statement of cash flows,1824,4,False
18998,Notes to the consolidated statement,1828,82,False
18998,Company statement of cash flows,1910,26,False
18998,Notes to the Company statement,1936,20,False
18998,Notes to the consolidated,1956,504,False
18998,Shareholder Information,2460,505,False
18999,Highlights of the year,60,69,True
18999,Who we are and what we do,129,69,False
18999,Chairman’s statement,198,111,True
18999,Market opportunities,309,166,True
18999,Business model,475,72,False
18999,Strategy in action,547,72,False
18999,Strategic framework,619,72,False
18999,Chief Executive’s statement,691,34,True
18999,Financial review,725,110,False
18999,Principal risks,835,111,False
18999,Corporate social responsibility,946,111,False
18999,Board of directors,1057,111,False
18999,Directors’ report,1168,111,False
18999,Directors’ remuneration report,1279,136,False
18999,Corporate governance statement,1415,82,False
18999,Independent auditor’s report,1497,3,False
18999,of comprehensive income,1500,70,False
18999,of financial position,1570,17,False
18999,of financial position,1587,64,False
18999,of changes in equity,1651,2,False
18999,of changes in equity,1653,54,False
18999,of cash flows,1707,33,False
18999,statement of cash flows,1740,53,False
18999,of cash flows,1793,25,False
18999,statement of cash flows,1818,16,False
18999,financial statements,1834,469,False
18999,Shareholder information,2303,470,False
19,Ë Highlights,42,106,False
19,Ë Business Profile,148,1053,False
19,Ë Chairman’s Statement,1201,587,False
19,Ë Joint Chief Executives’ Statement,1788,587,False
19,Ë Board of Directors,2375,276,False
19,Ë Directors’ Report,2651,24,False
19,Ë Corporate Governance,2675,24,False
19,Ë Report of the Directors on Remuneration,2699,24,False
19,Ë Statement of Directors’ Responsibilities,2723,24,False
19,members of Z GRouP plc,2747,5,False
19,Ë Consolidated Profit and Loss Account,2752,6,False
19,Ë Consolidated Balance Sheet,2758,6,False
19,Ë Company Balance Sheet,2764,6,False
19,Ë Consolidated Cash Flow Statement,2770,5,False
19,Ë Accounting Policies,2775,6,False
19,Ë Notes to the Financial Statements,2781,6,False
19,Ë Notice of Annual General Meeting,2787,6,False
19,Ë Form of Proxy,2793,37,False
19,Ë Advisers,2830,8,False
19001,Highlights,148,57,True
19001,Chairman’s Statement,205,121,True
19001,Chief Executive Officer’s Review,326,325,True
19001,Our Business Model,651,62,False
19001,Our Strategy,713,277,False
19001,Responsible Employer,990,82,False
19001,Principal Risks and Uncertainties,1072,556,False
19001,Chief Financial Officer’s Report,1628,260,False
19001,Board of Directors,1888,116,False
19001,Directors’ Report,2004,303,False
19001,Corporate Governance Statement,2307,275,False
19001,Audit Committee’s Report,2582,657,False
19001,Remuneration Committee’s Report,3239,350,False
19001,Independent Auditor’s Report,3589,66,False
19001,Consolidated Income Statement,3655,74,False
19001,Statement of Comprehensive,3729,4,False
19001,Statements of Changes in Equity,3733,127,False
19001,Statement of Financial Position,3860,10,False
19001,Consolidated Cash Flow,3870,60,False
19001,Notes forming part of the,3930,1742,False
19017,start,28,2066,True
19017,Board of directors,2094,54,False
19017,Directors’ report,2148,30,False
19017,Corporate governance report,2178,30,False
19017,Nomination committee report,2208,21,False
19017,Audit committee report,2229,101,False
19017,Remuneration report,2330,109,False
19017,Statement of directors’ responsibilities,2439,510,False
19017,Delivering the best,2949,584,False
19017,Independent auditor’s report,3533,1589,False
19017,Consolidated income statement,5122,0,False
19017,Consolidated balance sheet,5122,0,False
19017,Consolidated statement,5122,1,False
19017,Consolidated cash flow statement,5123,0,False
19017,Notes to the financial statements,5123,1,False
19017,Company balance sheet,5124,2,False
19017,Notes to the company,5126,2482,False
19017,"Contacts, addresses and",7608,70,False
19018,Our year in brief,64,70,True
19018,Our business,134,202,False
19018,Chairman’s statement,336,176,True
19018,Chief Executive’s statement,512,173,True
19018,Business model,685,136,False
19018,Our markets,821,119,False
19018,Our strategic priorities,940,76,False
19018,How have we performed?,1016,434,False
19018,Review of operations,1450,630,False
19018,Financial review,2080,384,False
19018,Viability statement,2464,12,False
19018,Risk management and,2476,510,False
19018,Sustainability,2986,200,True
19018,I n t r o d uc ti on t o,3186,201,False
19018,Your Board,3387,137,False
19018,Corporate governance report,3524,12,False
19018,Report of the Nomination Committee,3536,580,False
19018,Report of the Audit Committee,4116,453,False
19018,Report of the Remuneration,4569,55,False
19018,Remuneration report,4624,966,False
19018,Report of the Directors,5590,195,False
19018,Statement of Directors’,5785,91,False
19018,Independent auditor’s report,5876,442,False
19018,Principal accounting policies,6318,517,False
19018,Consolidated income statement,6835,38,False
19018,Consolidated statement of,6873,23,False
19018,Consolidated balance sheet,6896,55,False
19018,Consolidated cash flow statement,6951,43,False
19018,Consolidated statement of,6994,33,False
19018,Notes to the financial statements,7027,1430,False
19018,Principal accounting policies,8457,107,False
19018,Parent Company balance sheet,8564,33,False
19018,Parent Company cash flow statement,8597,31,False
19018,Parent Company statement of,8628,27,False
19018,Notes to the financial statements,8655,484,False
19031,Non-executive director,5991,8,False
19031,Ms A J P Goligher Non-executive director,5999,517,False
19031,Mr P Heiden Non-executive director,6516,6313,False
19031,Ms B L Reichelderfer Non-executive director,12829,613,False
19031,Mr D R Webb Chief Financial Officer,13442,321,False
19031,Mr S G Young Chief Executive Officer,13763,322,False
19044,Performance summary,149,123,False
19044,Track record,272,263,False
19044,Chairman’s statement,535,149,True
19044,Chief Executive’s review,684,63,True
19044,Market overview,747,82,False
19044,Business review,829,265,True
19044,Our strategy and business model,1094,140,False
19044,Our strategy in action,1234,241,False
19044,Key performance indicators,1475,244,False
19044,Finance Director’s review,1719,535,False
19044,Longer-term viability statement,2254,154,False
19044,Risk management,2408,42,False
19044,Risks and uncertainties,2450,1723,False
19044,Governance overview,4173,263,False
19044,Board of Directors,4436,293,False
19044,Directors’ Report,4729,497,False
19044,Corporate Governance Report,5226,290,False
19044,Audit Committee Report,5516,546,False
19044,Nomination Committee Report,6062,156,False
19044,Directors’ Remuneration Report,6218,1856,False
19044,Independent auditor’s report to the,8074,313,False
19044,Consolidated Income Statement,8387,35,False
19044,Consolidated Statement of Comprehensive Income,8422,44,False
19044,Consolidated Statement of Cash Flows,8466,64,False
19044,Consolidated Balance Sheet,8530,66,False
19044,Consolidated Statement of Changes in Equity,8596,51,False
19044,Notes to the financial statements,8647,2528,False
19044,Company Balance Sheet for Melrose Industries PLC,11175,24,False
19044,Company Statement of Changes in Equity,11199,24,False
19044,Notes to the Company Balance Sheet,11223,244,False
19044,Notice of Annual General Meeting,11467,645,False
19054,CONTENTS,132,27,False
19054,OUR STRATEGY AND BUSINESS MODEL,159,16,False
19054,Merlin at a glance,175,16,False
19054,Merlin’s brands,191,157,True
19054,Strategy and global presence,348,158,False
19054,Merlin’s growth drivers,506,63,False
19054,2015 strategic developments,569,648,False
19054,CHAIRMAN’S STATEMENT,1217,50,True
19054,CHIEF EXECUTIVE’S REPORT,1267,51,True
19054,OPERATIONAL REVIEW ATTRACTIONS,1318,84,False
19054,OPERATIONAL REVIEW PARKS,1402,85,False
19054,OPERATIONAL REVIEW THEME PARKS,1487,91,False
19054,MERLIN MAGIC MAKING,1578,216,False
19054,TEAM MERLIN,1794,216,False
19054,RISKS AND UNCERTAINTIES,2010,632,False
19054,GROUP FINANCIAL REVIEW,2642,633,False
19054,CORPORATE GOVERNANCE STATEMENT,3275,3,False
19054,BOARD OF DIRECTORS,3278,326,False
19054,CORPORATE GOVERNANCE REPORT,3604,190,False
19054,AUDIT COMMITTEE REPORT,3794,27,False
19054,DIRECTORS’ REMUNERATION REPORT,3821,25,False
19054,NOMINATION COMMITTEE REPORT,3846,2671,False
19054,DIRECTORS’ REPORT,6517,177,False
19054,DIRECTORS’ RESPONSIBILITIES STATEMENT,6694,145,False
19054,INDEPENDENT AUDITOR’S REPORT,6839,358,False
19054,TABLE OF CONTENTS,7197,52,False
19054,CONSOLIDATED INCOME STATEMENT,7249,29,False
19054,OF COMPREHENSIVE INCOME,7278,45,False
19054,OF FINANCIAL POSITION,7323,62,False
19054,OF CHANGES IN EQUITY,7385,38,False
19054,CONSOLIDATED STATEMENT OF CASH FLOWS,7423,42,False
19054,NOTES TO THE ACCOUNTS,7465,2436,False
19086,Chairman’s statement,126,119,True
19086,Highlights,245,41,True
19086,Mitchells & Butlers at a glance,286,132,True
19086,Chief Executive’s statement,418,45,True
19086,Our market,463,294,True
19086,Delivering for our customers,757,53,False
19086,Our business model,810,183,False
19086,Our strategy,993,321,True
19086,Risks and uncertainties,1314,393,False
19086,Key performance indicators,1707,190,False
19086,Business review,1897,167,False
19086,Corporate social responsibility,2064,516,False
19086,Financial review,2580,371,False
19086,Chairman’s introduction,2951,18,False
19086,Board of Directors,2969,238,False
19086,Directors’ report,3207,390,False
19086,Directors’ responsibilities,3597,112,False
19086,Corporate governance statement,3709,260,False
19086,Audit Committee report,3969,5,False
19086,Report on Directors’ remuneration,3974,2497,False
19086,Independent auditor’s report to the,6471,257,False
19086,Group income statement,6728,27,False
19086,Group statement of,6755,54,False
19086,Group balance sheet,6809,52,False
19086,Group statement of changes,6861,54,False
19086,Group cash flow statement,6915,89,False
19086,Notes to the financial statements,7004,390,False
19086,Five year review,7394,347,False
19086,Mitchells & Butlers plc Company,7741,494,False
19086,Notes to the Mitchells & Butlers plc,8235,29,False
19086,Shareholder information,8264,114,False
19086,Glossary,8378,1274,False
19094,Highlights,60,75,True
19094,Chairman’s Statement,135,176,True
19094,Strategic Summary,311,131,False
19094,Our Business Model,442,132,False
19094,Chief Executive’s Review,574,132,True
19094,Our Strategy & Key Performance,706,132,False
19094,MoneySuperMarket,838,131,True
19094,MoneySavingExpert,969,132,True
19094,TravelSupermarket,1101,132,True
19094,Financial Review,1233,132,True
19094,Risk Management,1365,132,False
19094,Principal Risks & Uncertainties,1497,491,False
19094,Corporate Responsibility Report,1988,492,False
19094,Chairman’s Introduction to,2480,637,False
19094,Board of Directors & Company,3117,637,False
19094,Corporate Governance Report,3754,578,False
19094,Audit Committee Report,4332,435,False
19094,Nomination Committee Report,4767,560,False
19094,Risk Committee Report,5327,626,False
19094,Directors’ Remuneration Report,5953,626,False
19094,Directors’ Report,6579,388,False
19094,Independent Auditor’s Report,6967,10,False
19094,Consolidated Statement of,6977,164,False
19094,Consolidated Statement of,7141,49,False
19094,Consolidated Statement of,7190,61,False
19094,Consolidated Statement of Cash,7251,30,False
19094,Notes to the Consolidated,7281,30,False
19094,Company Balance Sheet,7311,1177,False
19094,Statement of Changes in Equity,8488,55,False
19094,Notes to the Company,8543,267,False
19094,Shareholder Information,8810,70,False
19094,Financial Calendar Moneysupermarket Group Annual Report & Accounts 2015 1,8880,71,False
19097,At a glance,114,114,False
19097,"Financial, regional and operational highlights",228,3,False
19097,Chairman’s statement,231,147,True
19097,Chief Executive Officer’s review,378,293,True
19097,What Morgan does,671,357,False
19097,Group business model,1028,211,False
19097,Group strategy,1239,118,False
19097,Key performance indicators,1357,89,False
19097,Risk management,1446,220,False
19097,Viability statement,1666,76,False
19097,Corporate responsibility,1742,1625,False
19097,Review of operations,3367,793,False
19097,Financial review,4160,465,False
19097,Corporate governance report,4625,39,False
19097,Chairman’s letter to shareholders,4664,82,False
19097,Board of Directors,4746,61,False
19097,Report of the Audit Committee,4807,218,False
19097,Report of the n omination Committee,5025,990,False
19097,Remuneration Report,6015,1767,False
19097,Other disclosures,7782,423,False
19097,Independent auditor’s report to the members,8205,224,False
19097,Consolidated income statement,8429,69,False
19097,Consolidated statement of comprehensive income,8498,54,False
19097,Consolidated balance sheet,8552,80,False
19097,Consolidated statement of changes in equity,8632,56,False
19097,Consolidated statement of cash flows,8688,48,False
19097,n otes to the consolidated financial statements,8736,2527,False
19097,Company balance sheet,11263,49,False
19097,Company statement of changes in equity,11312,52,False
19097,n otes to the Company balance sheet,11364,1121,False
19098,At a glance,146,137,False
19098,Chairman’s statement,283,32,True
19098,Market context,315,114,False
19098,Business model,429,68,False
19098,Strategic framework,497,123,False
19098,Key performance indicators,620,151,False
19098,Chief executive’s statement,771,616,False
19098,– Strategic progress,1387,515,False
19098,Financial review and operational review,1902,979,False
19098,Principal risks,2881,1116,False
19098,Responsible business review,3997,497,False
19098,Board of directors,4494,401,False
19098,Group management team,4895,147,False
19098,Corporate governance report,5042,907,False
19098,Directors’ remuneration report,5949,978,False
19098,Directors’ report,6927,164,False
19098,Directors’ responsibilities statement,7091,45,False
19098,Independent auditor’s report,7136,379,False
19098,Consolidated nancial statements,7515,117,False
19098,Company nancial statements,7632,2079,False
19098,Shareholder information,9711,109,False
19099,Headlines,73,22,False
19099,Chairman’s Statement,95,22,True
19099,Strategic Review,117,152,False
19099,Chief Executive’s Review,269,199,True
19099,Key Performance Indicators,468,74,False
19099,Principal Risks and Uncertainties,542,277,False
19099,Corporate Social Responsibility,819,75,False
19099,Board of Directors,894,39,False
19099,Directors’ Report,933,103,False
19099,Corporate Governance Report,1036,284,False
19099,Directors’ Responsibilities Statement,1320,57,False
19099,Annual Statement on Directors’ Remuneration,1377,54,False
19099,Directors’ Remuneration Policy,1431,417,False
19099,Annual Report on Remuneration,1848,621,False
19099,Independent Auditor’s Report,2469,280,False
19099,Consolidated Statement of Comprehensive Income,2749,31,False
19099,Consolidated Statement of Changes in Equity,2780,41,False
19099,Consolidated Statement of Financial Position,2821,46,False
19099,Consolidated Cash Flow Statement,2867,38,False
19099,Company Balance Sheet,2905,52,False
19099,Notes to the Financial Statements,2957,561,False
19099,Notice of Annual General Meeting,3518,523,False
19099,Form of Proxy 2 I MOSS BROS GROUP PLC shop on-line at wwwmossbroscouk,4041,523,False
19136,Highlights,51,12,True
19136,Our Business,63,46,False
19136,Our Market,109,218,False
19136,Chairman’s Statement,327,167,True
19136,Business Model,494,80,False
19136,Chief Executive’s Review,574,234,True
19136,Strategy for Growth,808,72,False
19136,Strategy in Action Injury,880,169,False
19136,Strategy in Action,1049,112,False
19136,Strategy in Action Care,1161,97,False
19136,Chief Financial Officer’s Report,1258,163,False
19136,Principal Risks and Uncertainties,1421,34,False
19136,Our People,1455,542,False
19136,Our Community,1997,81,False
19136,Board of Directors,2078,77,False
19136,Directors’ Report,2155,49,False
19136,Corporate Governance Statement,2204,109,False
19136,the Remuneration Committee,2313,42,False
19136,Director’s Remuneration Report,2355,180,False
19136,Statement of Directors’ Responsibilities,2535,29,False
19136,the members of NAHL Group plc,2564,53,False
19136,Comprehensive Income,2617,35,False
19136,Financial Position,2652,41,False
19136,Changes in Equity,2693,46,False
19136,Consolidated Cash Flow Statement,2739,55,False
19136,Notes to the Financial Statements,2794,1001,False
19136,Company Balance Sheet,3795,2,False
19136,Recognised Gains and Losses,3797,200,False
19136,Financial Statements,3997,356,True
19136,Advisors,4353,101,False
19141,Financial highlights,107,204,True
19141,National Express Group at a glance,311,217,True
19141,Chairman’s letter,528,8,True
19141,Investment case,536,199,False
19141,Market overview,735,250,False
19141,Group Chief Executive’s review,985,664,True
19141,Our business model and strategy,1649,303,False
19141,Our strategy at a glance,1952,307,True
19141,Managing our resources and relationships,2259,1049,True
19141,Key performance indicators,3308,320,False
19141,Risk and risk management,3628,181,True
19141,Principal risks and uncertainties,3809,227,False
19141,Group Finance Director’s review,4036,689,False
19141,Spain and Morocco,4725,246,True
19141,North America,4971,268,True
19141,UK Bus,5239,248,True
19141,UK Coach,5487,193,True
19141,Rail,5680,337,True
19141,Chairman’s introduction to governance,6017,193,False
19141,Governance in practice,6210,268,True
19141,Board of Directors,6478,286,False
19141,Governance Report,6764,236,False
19141,Audit Committee Report,7000,1602,False
19141,Nomination Committee Report,8602,255,False
19141,Safety & Environment Committee Report,8857,273,True
19141,Directors’ Remuneration Report,9130,1033,False
19141,Annual Report on Remuneration,10163,1186,False
19141,Other statutory information,11349,51,False
19141,Directors’ responsibilities statement,11400,435,False
19141,Independent Auditor’s Report,11835,468,False
19141,Group Income Statement,12303,69,False
19141,Group Statement of,12372,46,False
19141,Group Balance Sheet,12418,68,False
19141,Group Statement of Changes in Equity,12486,113,False
19141,Group Statement of Cash Flows,12599,44,False
19141,Notes to the Consolidated Accounts,12643,5306,False
19150,Group highlights,53,97,True
19150,Chairman’s statement,150,126,True
19150,Chief Executive’s review,276,77,True
19150,Financial review,353,333,False
19150,Principal risks and uncertainties,686,307,False
19150,Board of Directors,993,98,False
19150,Corporate governance report,1091,148,False
19150,Remuneration Committee report,1239,261,False
19150,Directors’ report,1500,53,False
19150,Directors’ responsibilities,1553,19,False
19150,Independent Auditor’s report to the Members of NetPlay TV plc,1572,144,False
19150,Consolidated statement of comprehensive income,1716,26,False
19150,Consolidated statement of financial position,1742,54,False
19150,Consolidated statement of cash flows,1796,2,False
19150,Consolidated statement of changes in equity,1798,10,False
19150,Company statement of financial position,1808,3,False
19150,Company statement of cash flows,1811,99,False
19150,Company statement of changes in equity,1910,4,False
19150,Notes to the financial statements,1914,1679,False
19166,Highlights,84,59,True
19166,Strategic Report:,143,1,False
19166,Chairman’s Statement,144,38,True
19166,Chief Executive’s Review,182,978,True
19166,Business Model,1160,46,False
19166,Key Performance,1206,56,False
19166,Risks & Uncertainties,1262,30,False
19166,Employees,1292,229,False
19166,"Social, Community &",1521,2,False
19166,Environmental Matters,1523,141,False
19166,Directors’ Report,1664,268,False
19166,Directors’ Responsibilities,1932,51,False
19166,Directors and Officers,1983,120,False
19166,Corporate Governance,2103,86,False
19166,Audit Committee Report,2189,6,False
19166,Remuneration Report,2195,2088,False
19166,Independent Auditor’s,4283,3219,False
19167,start,16,164,True
19167,CHAIRMAN’S STATEMENT,180,115,True
19167,CHIEF EXECUTIVE’S REVIEW,295,518,True
19167,FINANCIAL REVIEW,813,310,False
19167,COMPANY INFORMATION,1123,59,False
19167,DIRECTORS,1182,36,False
19167,DIRECTORS’ REPORT,1218,183,False
19167,REPORT OF THE REMUNERATION,1401,139,False
19167,STATEMENT ON CORPORATE,1540,87,False
19167,STATEMENT OF DIRECTORS’,1627,425,False
19167,INDEPENDENT AUDITORS’ REPORT,2052,61,False
19167,CONSOLIDATED PROFIT AND,2113,420,False
19167,CONSOLIDATED BALANCE SHEET,2533,776,False
19172,Our locations,160,4,False
19172,Chairman’s 2015 report to shareholders,164,4,False
19172,Executive Vice Chairman,168,4,True
19172,Our business model,172,96,False
19172,Our strategy,268,65,True
19172,Financial summary and highlights,333,66,True
19172,Business overview,399,65,False
19172,Financial review,464,66,False
19172,Corporate social responsibility,530,66,False
19172,Risk management,596,2357,False
19172,Corporate governance report,2953,2357,False
19172,Directors’ remuneration report,5310,1625,False
19172,Directors’ report,6935,12,False
19172,Directors’ statements,6947,200,False
19172,Independent auditor’s report,7147,349,False
19172,Consolidated income statement,7496,180,False
19172,Consolidated statement of other,7676,22,False
19172,Consolidated statement,7698,59,False
19172,Consolidated statement,7757,53,False
19172,Consolidated statement of cash flows,7810,55,False
19172,Notes to the consolidated,7865,2373,False
19172,Statement of financial position,10238,35,False
19172,Statement of changes in equity,10273,587,False
19174,Highlights,112,2,True
19174,Chairman’s statement,114,150,True
19174,Group Chief Executive’s statement,264,218,True
19174,Strategic report,482,25,True
19174,Strategy and objectives,507,25,False
19174,Business model,532,110,False
19174,Measuring our progress,642,38,False
19174,Business performance,680,8,True
19174,Business review,688,646,True
19174,Group Finance Director’s report,1334,469,False
19174,Principal risks and uncertainties,1803,298,False
19174,Corporate responsibility and sustainability,2101,173,True
19174,Introduction to governance,2274,77,False
19174,Board of Directors,2351,77,False
19174,Corporate governance,2428,121,False
19174,Audit Committee report,2549,490,False
19174,Nominations Committee report,3039,48,False
19174,Remuneration Committee annual statement,3087,26,True
19174,Directors’ remuneration policy report,3113,610,True
19174,Annual report on remuneration,3723,379,False
19174,Directors’ report,4102,222,False
19174,Statement of Directors’ responsibilities,4324,104,False
19174,Independent auditor’s report,4428,281,False
19174,Consolidated income statement,4709,55,False
19174,of comprehensive income,4764,2,False
19174,Consolidated balance sheet,4766,76,False
19174,Consolidated cash flow statement,4842,2,False
19174,Consolidated statement of changes in equity,4844,79,False
19174,Notes to the Group accounts,4923,1428,False
19174,Independent auditor’s report,6351,316,False
19174,Parent Company balance sheet,6667,45,False
19174,Notes to the Parent Company accounts,6712,46,True
19174,Notice of Annual General Meeting,6758,230,False
19202,At a Glance,94,69,True
19202,Chairman’s Statement,163,86,True
19202,Chief Executive Officer’s Statement,249,119,True
19202,Strategy and KPIs,368,112,False
19202,Review of Operations,480,119,False
19202,Risk Management and Principal Risks,599,101,False
19202,Group Financial Review,700,128,False
19202,Board of Directors,828,5,False
19202,Corporate Governance Report,833,17,False
19202,"The Health, Safety and Environment Committee",850,18,False
19202,The Audit Committee,868,250,False
19202,Report on Directors’ Remuneration,1118,2,False
19202,Directors’ Report,1120,355,False
19202,Independent Auditor’s Report,1475,127,False
19202,Consolidated Statement of Financial Position,1602,62,False
19202,Company Statement of Financial Position,1664,59,False
19202,Consolidated Cash Flow Statement,1723,67,False
19202,Company Cash Flow Statement,1790,54,False
19202,Consolidated Statement of Changes in Equity,1844,126,False
19202,Company Statement of Changes in Equity,1970,110,False
19202,Notes to the Accounts,2080,2134,False
19202,Glossary,4214,137,False
19202,"Directors, Offices and Advisers",4351,159,False
19204,Highlights,47,6,True
19204,Company information,53,56,False
19204,Chairman’s Report,109,128,True
19204,Chief Executive Officer’s Report,237,15,True
19204,Strategic Report,252,150,False
19204,Directors’ Report,402,238,False
19204,Corporate Governance Report,640,7,False
19204,Board of Directors,647,166,False
19204,Independent Auditors’ Report,813,6,False
19204,Consolidated Income Statement,819,2,False
19204,Consolidated Statement of Comprehensive Income,821,2,False
19204,Consolidated Statement of Changes in Equity,823,0,False
19204,Company Statement of Changes in Equity,823,0,False
19204,Consolidated Statement of Financial Position,823,0,False
19204,Company Statement of Financial Position,823,0,False
19204,Consolidated Statement of Cash Flows,823,0,False
19204,Note to the Consolidated Statement of Cash Flows,823,0,False
19204,Company Statement of Cash Flows,823,0,False
19204,Note to the Company Statement of Cash Flows,823,0,False
19204,Notes to the Financial Statements,823,1,False
19204,Notes,824,1295,False
19205,Nostrum at a glance,88,256,True
19205,Our investment case,344,109,False
19205,Where we operate,453,129,False
19205,Key performance indicators,582,142,False
19205,milestones,724,98,False
19205,Key historical developments,822,96,False
19205,Chairman’s statement,918,264,True
19205,Chief Executive’s review,1182,207,True
19205,Market overview,1389,351,False
19205,Our business model,1740,86,False
19205,Our business strategy,1826,189,False
19205,Performance review,2015,525,False
19205,Corporate social responsibility,2540,636,False
19205,Financial review,3176,603,False
19205,Risk management,3779,168,False
19205,Principal risks and uncertainties,3947,245,False
19205,Chairman’s overview,4192,39,False
19205,Board of directors,4231,266,False
19205,Nostrum Oil & Gas PLC,4497,113,True
19205,Zhaikmunai LLP,4610,114,False
19205,Corporate governance approach,4724,699,False
19205,Audit Committee Report,5423,593,False
19205,Nomination and Governance,6016,88,False
19205,Remuneration Committee Report,6104,71,False
19205,Annual report on remuneration,6175,387,False
19205,Directors’ remuneration policy,6562,731,False
19205,Directors’ Report,7293,612,False
19205,Consolidated Group,7905,4391,False
19210,Highlights of our year,44,54,True
19210,Chairman’s statement,98,182,True
19210,Our business,280,166,True
19210,Chief executive’s review,446,127,True
19210,Divisional review,573,128,False
19210,Feeds,701,128,True
19210,Food,829,126,True
19210,Fuels,955,50,True
19210,Financial review,1005,419,False
19210,Principal risks and uncertainties,1424,129,False
19210,Board of directors and company secretary,1553,129,True
19210,Senior management and advisers,1682,54,True
19210,Corporate governance statement,1736,235,False
19210,Directors’ remuneration report,1971,42,False
19210,Statement of directors’ responsibilities,2013,545,False
19210,Independent auditors’ report,2558,160,False
19210,Consolidated income statement,2718,43,False
19210,Consolidated balance sheet,2761,92,False
19210,Consolidated cash flow statement,2853,20,False
19210,Notes to the group financial statements,2873,1748,False
19210,Parent company independent auditors’ report,4621,163,True
19210,Parent company balance sheet,4784,28,False
19210,Notes to the parent company,4812,313,True
19210,Notice of annual general meeting,5125,46,False
19210,Notes to the notice of annual general meeting,5171,57,True
19210,Explanatory notes to the notice of annual,5228,58,True
19210,Financial calendar and divisional contacts,5286,58,True
19233,Operational and Financial Highlights,43,26,True
19233,At a Glance,69,184,True
19233,Our Strategy and Key Performance Indicators,253,61,False
19233,Chairman’s Statement,314,215,True
19233,Our Business Model,529,75,False
19233,Our Core Markets,604,143,True
19233,Chief Executive’s Review,747,245,True
19233,Our Business Model in Action,992,65,True
19233,Risks and Risk Management,1057,123,True
19233,Financial Review,1180,161,True
19233,Board of Directors,1341,117,False
19233,Senior Management Team,1458,107,True
19233,Corporate Governance Report,1565,166,False
19233,Advisers,1731,30,False
19233,Directors’ Report,1761,39,False
19233,Directors’ Remuneration Report,1800,163,False
19233,Statement of Directors’ Responsibilities,1963,114,False
19233,Independent Auditor’s Report,2077,30,False
19233,Consolidated Statement of Comprehensive Income,2107,2,False
19233,Adjusted Profit Before Taxation,2109,54,True
19233,Consolidated Balance Sheet,2163,27,False
19233,Consolidated Statement of Changes in Equity,2190,40,False
19233,Consolidated Cash Flow Statement,2230,37,False
19233,Company Balance Sheet,2267,17,False
19233,Company Statement of Changes in Equity,2284,30,False
19233,Company Cash Flow Statement,2314,63,False
19233,Notes to the Financial Statements,2377,1200,False
19233,Notice of Annual General Meeting,3577,100,False
19233,Notes to the Notice of Annual General Meeting,3677,18,True
19239,Highlights,249,106,True
19239,Business model and Company overview,355,106,True
19239,Our ‘Differentiated Story’,461,123,True
19239,Chairman’s statement,584,88,True
19239,Macro overview,672,435,True
19239,Chief Executive’s review,1107,338,True
19239,Operational review,1445,164,False
19239,Principal risks,1609,152,False
19239,Financial review,1761,372,False
19239,Sustainability report,2133,388,False
